,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
29031,29031,40,blue-collar,married,secondary,no,123,yes,no,cellular,2,feb,247,1,241,3,failure,no
29032,29032,45,self-employed,married,tertiary,no,430,yes,no,cellular,2,feb,221,1,206,2,failure,no
29033,29033,48,blue-collar,married,secondary,no,578,yes,no,cellular,2,feb,70,1,250,1,failure,no
29034,29034,42,entrepreneur,married,secondary,no,46,no,no,cellular,2,feb,1013,1,-1,0,unknown,no
29035,29035,54,technician,married,secondary,no,306,no,no,cellular,2,feb,107,1,-1,0,unknown,no
29036,29036,59,retired,single,secondary,no,2,no,no,telephone,2,feb,935,1,-1,0,unknown,yes
29037,29037,45,housemaid,divorced,primary,no,221,no,no,cellular,2,feb,93,1,235,1,failure,no
29038,29038,58,blue-collar,divorced,secondary,no,1103,yes,no,cellular,2,feb,226,1,202,4,failure,no
29039,29039,47,technician,married,secondary,no,332,yes,no,cellular,2,feb,276,1,269,1,success,no
29040,29040,60,technician,married,secondary,no,358,no,no,cellular,2,feb,95,1,216,2,failure,no
29041,29041,30,management,married,secondary,no,503,yes,no,cellular,2,feb,96,1,-1,0,unknown,no
29042,29042,35,technician,divorced,secondary,no,2823,yes,no,cellular,2,feb,229,1,-1,0,unknown,no
29043,29043,40,unemployed,single,tertiary,no,97,yes,yes,cellular,2,feb,73,1,252,1,failure,no
29044,29044,48,blue-collar,married,unknown,no,439,yes,no,cellular,2,feb,212,1,249,2,other,no
29045,29045,36,technician,divorced,secondary,no,-94,yes,no,cellular,2,feb,185,1,252,2,failure,no
29046,29046,31,unemployed,divorced,tertiary,no,256,yes,no,cellular,2,feb,264,1,201,2,success,no
29047,29047,54,services,married,secondary,no,514,yes,no,cellular,2,feb,109,1,186,3,failure,no
29048,29048,49,blue-collar,married,primary,no,0,yes,no,cellular,2,feb,210,1,-1,0,unknown,no
29049,29049,46,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,149,1,-1,0,unknown,no
29050,29050,40,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,134,1,266,7,failure,no
29051,29051,30,management,single,tertiary,no,604,no,yes,cellular,2,feb,475,1,-1,0,unknown,no
29052,29052,39,technician,single,secondary,no,614,yes,no,cellular,2,feb,166,1,258,1,failure,no
29053,29053,31,technician,single,secondary,no,44,no,no,cellular,2,feb,200,5,175,2,failure,no
29054,29054,34,blue-collar,single,secondary,no,186,no,no,cellular,2,feb,342,1,-1,0,unknown,no
29055,29055,31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,unknown,no
29056,29056,28,student,single,secondary,no,330,no,no,telephone,2,feb,197,1,-1,0,unknown,no
29057,29057,58,retired,married,secondary,no,195,no,no,cellular,2,feb,41,1,-1,0,unknown,no
29058,29058,32,services,married,secondary,no,289,yes,no,cellular,2,feb,63,1,257,2,failure,no
29059,29059,41,admin.,married,tertiary,no,108,yes,no,cellular,2,feb,210,1,-1,0,unknown,no
29060,29060,47,entrepreneur,married,secondary,no,583,yes,no,cellular,2,feb,495,1,258,2,failure,no
29061,29061,58,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,244,1,229,5,other,no
29062,29062,31,management,married,tertiary,no,197,yes,no,cellular,2,feb,105,1,-1,0,unknown,no
29063,29063,37,self-employed,single,secondary,no,349,yes,yes,cellular,2,feb,165,1,-1,0,unknown,no
29064,29064,43,management,divorced,secondary,no,51,no,no,cellular,2,feb,430,1,-1,0,unknown,yes
29065,29065,34,blue-collar,married,secondary,no,-271,yes,yes,cellular,2,feb,90,1,252,2,failure,no
29066,29066,38,services,married,secondary,no,304,no,yes,cellular,2,feb,238,1,214,1,failure,no
29067,29067,38,technician,married,tertiary,no,447,yes,no,cellular,2,feb,224,1,269,1,failure,no
29068,29068,37,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,51,1,-1,0,unknown,no
29069,29069,40,retired,married,primary,no,407,yes,no,cellular,2,feb,200,1,271,1,failure,no
29070,29070,28,management,single,tertiary,no,33,no,no,cellular,2,feb,271,7,-1,0,unknown,no
29071,29071,56,technician,married,secondary,no,778,no,no,cellular,2,feb,315,2,208,1,failure,no
29072,29072,36,unemployed,married,secondary,no,533,yes,no,cellular,2,feb,619,1,272,1,failure,no
29073,29073,60,management,married,tertiary,no,553,yes,no,cellular,2,feb,343,1,210,3,success,no
29074,29074,36,management,married,tertiary,no,763,no,no,cellular,2,feb,50,1,-1,0,unknown,no
29075,29075,56,blue-collar,married,secondary,no,659,yes,no,cellular,2,feb,148,1,188,3,failure,no
29076,29076,37,services,single,secondary,no,174,yes,no,cellular,2,feb,134,1,271,2,failure,no
29077,29077,36,technician,single,secondary,no,210,no,no,cellular,2,feb,65,1,-1,0,unknown,no
29078,29078,38,admin.,married,secondary,no,-500,no,yes,cellular,2,feb,67,1,195,5,other,no
29079,29079,48,services,married,secondary,no,74,no,no,cellular,2,feb,201,1,-1,0,unknown,no
29080,29080,53,management,married,secondary,no,478,yes,no,cellular,2,feb,66,1,264,2,failure,no
29081,29081,38,technician,married,secondary,no,10,no,no,cellular,2,feb,86,1,161,5,other,no
29082,29082,27,services,married,primary,no,921,no,no,cellular,2,feb,141,1,-1,0,unknown,no
29083,29083,27,technician,married,tertiary,no,10451,yes,no,cellular,2,feb,45,1,-1,0,unknown,no
29084,29084,46,entrepreneur,married,primary,no,0,no,no,cellular,2,feb,64,1,-1,0,unknown,no
29085,29085,45,services,married,secondary,no,-75,yes,no,cellular,2,feb,134,1,252,1,failure,no
29086,29086,46,blue-collar,married,primary,no,1941,yes,no,cellular,2,feb,90,1,-1,0,unknown,no
29087,29087,48,blue-collar,married,secondary,no,244,yes,yes,cellular,2,feb,212,1,-1,0,unknown,no
29088,29088,30,admin.,single,secondary,no,585,no,yes,cellular,2,feb,7,6,-1,0,unknown,no
29089,29089,40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,no
29090,29090,60,management,married,primary,no,92,no,no,telephone,2,feb,447,1,-1,0,unknown,no
29091,29091,32,services,single,secondary,no,6857,no,no,cellular,2,feb,216,1,-1,0,unknown,no
29092,29092,48,services,married,secondary,no,51,yes,yes,cellular,2,feb,90,1,262,1,failure,no
29093,29093,58,admin.,married,secondary,no,580,no,yes,telephone,2,feb,161,3,5,3,other,no
29094,29094,45,technician,married,secondary,no,1818,no,no,cellular,2,feb,197,1,241,2,other,no
29095,29095,47,admin.,single,secondary,no,15,no,no,cellular,2,feb,71,1,266,4,failure,no
29096,29096,53,management,married,primary,no,798,yes,no,telephone,2,feb,45,1,217,2,failure,no
29097,29097,43,services,married,unknown,no,790,no,no,cellular,2,feb,126,1,-1,0,unknown,no
29098,29098,53,technician,married,secondary,no,7984,yes,no,cellular,2,feb,151,1,-1,0,unknown,no
29099,29099,54,self-employed,married,secondary,no,534,yes,no,cellular,2,feb,165,1,188,4,failure,no
29100,29100,36,admin.,married,secondary,no,96,no,no,cellular,2,feb,302,1,-1,0,unknown,yes
29101,29101,31,unemployed,single,secondary,no,284,yes,no,cellular,2,feb,855,1,-1,0,unknown,yes
29102,29102,36,blue-collar,single,secondary,no,50,no,no,telephone,2,feb,38,1,-1,0,unknown,no
29103,29103,38,services,single,secondary,no,-196,yes,no,cellular,2,feb,60,1,271,1,failure,no
29104,29104,31,technician,divorced,secondary,no,304,no,no,cellular,2,feb,133,2,-1,0,unknown,no
29105,29105,35,admin.,single,tertiary,no,994,no,no,cellular,2,feb,75,2,-1,0,unknown,no
29106,29106,34,management,married,tertiary,no,28,yes,no,cellular,2,feb,504,1,-1,0,unknown,no
29107,29107,35,blue-collar,married,primary,no,0,no,yes,cellular,2,feb,154,2,-1,0,unknown,no
29108,29108,46,management,married,tertiary,no,587,no,no,telephone,2,feb,186,1,-1,0,unknown,no
29109,29109,27,student,single,secondary,no,1411,no,no,cellular,2,feb,92,1,-1,0,unknown,no
29110,29110,38,services,single,secondary,no,4317,yes,no,cellular,2,feb,216,2,-1,0,unknown,no
29111,29111,47,management,single,tertiary,no,585,yes,no,cellular,2,feb,100,1,-1,0,unknown,no
29112,29112,43,blue-collar,married,primary,no,575,no,no,cellular,2,feb,237,1,-1,0,unknown,no
29113,29113,28,technician,single,tertiary,no,-481,yes,yes,cellular,2,feb,100,1,-1,0,unknown,no
29114,29114,54,technician,married,secondary,no,719,yes,no,cellular,2,feb,242,1,264,1,failure,no
29115,29115,31,services,married,secondary,no,442,yes,no,cellular,2,feb,69,1,270,2,failure,no
29116,29116,42,management,single,tertiary,no,336,yes,no,cellular,2,feb,142,6,195,3,failure,no
29117,29117,34,entrepreneur,married,tertiary,no,-508,yes,no,cellular,2,feb,282,1,-1,0,unknown,no
29118,29118,37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,unknown,no
29119,29119,29,unemployed,single,secondary,no,875,no,no,cellular,2,feb,137,1,-1,0,unknown,no
29120,29120,26,student,single,tertiary,no,376,no,no,telephone,2,feb,237,2,-1,0,unknown,no
29121,29121,34,blue-collar,married,primary,no,1873,yes,no,cellular,2,feb,192,1,-1,0,unknown,no
29122,29122,29,technician,single,secondary,no,120,no,no,cellular,2,feb,110,3,-1,0,unknown,no
29123,29123,26,management,single,tertiary,no,761,no,no,cellular,2,feb,362,1,-1,0,unknown,no
29124,29124,33,technician,single,secondary,no,1327,yes,no,cellular,2,feb,20,7,-1,0,unknown,no
29125,29125,30,admin.,single,tertiary,no,267,no,no,cellular,2,feb,124,1,-1,0,unknown,no
29126,29126,42,self-employed,single,secondary,no,924,no,no,cellular,2,feb,127,1,-1,0,unknown,no
29127,29127,29,admin.,single,secondary,no,196,no,no,telephone,2,feb,268,1,-1,0,unknown,no
29128,29128,41,management,married,primary,no,243,yes,no,cellular,2,feb,199,1,-1,0,unknown,no
29129,29129,34,technician,married,primary,no,1301,no,no,cellular,2,feb,56,1,-1,0,unknown,no
29130,29130,35,technician,married,secondary,no,723,no,no,cellular,2,feb,324,1,-1,0,unknown,no
29131,29131,29,management,married,tertiary,no,-45,no,no,cellular,2,feb,180,1,-1,0,unknown,no
29132,29132,28,services,single,secondary,no,0,no,no,cellular,2,feb,188,1,206,2,other,no
29133,29133,34,management,married,tertiary,no,926,no,yes,cellular,2,feb,655,2,-1,0,unknown,no
29134,29134,38,services,married,secondary,no,8876,no,no,cellular,2,feb,280,1,75,1,failure,no
29135,29135,31,admin.,single,tertiary,no,5,no,yes,cellular,2,feb,75,1,206,1,failure,no
29136,29136,26,management,single,tertiary,no,0,no,yes,cellular,2,feb,145,1,199,1,failure,no
29137,29137,39,technician,married,tertiary,no,794,no,no,telephone,2,feb,182,1,-1,0,unknown,no
29138,29138,27,management,single,tertiary,yes,1414,yes,no,cellular,2,feb,95,1,-1,0,unknown,no
29139,29139,35,admin.,married,secondary,no,643,yes,no,cellular,2,feb,346,2,-1,0,unknown,no
29140,29140,41,management,single,tertiary,no,-24,yes,no,cellular,2,feb,437,1,-1,0,unknown,no
29141,29141,44,unemployed,single,tertiary,no,7822,yes,no,telephone,2,feb,20,1,-1,0,unknown,no
29142,29142,59,blue-collar,married,primary,no,0,no,no,cellular,2,feb,173,1,-1,0,unknown,no
29143,29143,37,management,married,secondary,no,10,no,yes,cellular,2,feb,164,1,250,2,failure,no
29144,29144,34,unemployed,divorced,tertiary,no,182,yes,no,cellular,2,feb,170,1,-1,0,unknown,no
29145,29145,40,blue-collar,married,primary,no,418,no,no,cellular,2,feb,84,2,-1,0,unknown,no
29146,29146,36,services,married,secondary,no,145,yes,no,cellular,2,feb,109,1,252,2,other,no
29147,29147,41,blue-collar,divorced,secondary,no,-224,yes,no,cellular,2,feb,108,2,-1,0,unknown,no
29148,29148,36,management,married,tertiary,no,853,yes,yes,cellular,2,feb,408,1,-1,0,unknown,no
29149,29149,54,unemployed,divorced,secondary,no,6745,no,no,cellular,2,feb,39,1,-1,0,unknown,no
29150,29150,38,self-employed,married,secondary,no,290,yes,no,cellular,2,feb,123,1,258,1,failure,no
29151,29151,46,housemaid,married,primary,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown,no
29152,29152,38,management,married,tertiary,no,661,yes,no,cellular,2,feb,366,1,-1,0,unknown,no
29153,29153,55,management,married,primary,no,621,no,yes,cellular,2,feb,114,1,208,1,failure,no
29154,29154,33,management,single,tertiary,no,474,yes,no,cellular,2,feb,62,1,179,3,failure,no
29155,29155,36,admin.,married,secondary,no,131,yes,no,cellular,2,feb,83,1,-1,0,unknown,no
29156,29156,40,technician,married,secondary,no,504,yes,no,cellular,2,feb,96,1,266,1,failure,no
29157,29157,46,blue-collar,divorced,primary,no,216,no,no,cellular,2,feb,173,1,-1,0,unknown,no
29158,29158,83,retired,married,primary,no,425,no,no,telephone,2,feb,912,1,-1,0,unknown,no
29159,29159,46,admin.,married,primary,no,469,yes,no,cellular,2,feb,75,1,264,10,other,no
29160,29160,38,technician,married,secondary,no,201,yes,no,cellular,2,feb,43,1,-1,0,unknown,no
29161,29161,36,unemployed,divorced,secondary,no,1366,no,yes,cellular,2,feb,131,1,-1,0,unknown,no
29162,29162,59,blue-collar,married,secondary,no,410,yes,no,cellular,2,feb,136,1,-1,0,unknown,no
29163,29163,30,management,single,tertiary,no,45,no,no,telephone,2,feb,211,2,-1,0,unknown,no
29164,29164,31,technician,single,secondary,no,775,no,no,cellular,2,feb,361,1,-1,0,unknown,no
29165,29165,34,management,married,tertiary,no,490,yes,no,cellular,2,feb,491,1,-1,0,unknown,no
29166,29166,35,services,married,secondary,no,-50,no,no,cellular,2,feb,71,1,-1,0,unknown,no
29167,29167,29,admin.,single,secondary,no,1027,yes,no,cellular,2,feb,177,1,-1,0,unknown,yes
29168,29168,55,self-employed,divorced,secondary,no,1530,no,no,cellular,2,feb,166,1,216,1,other,no
29169,29169,34,admin.,married,secondary,no,50,yes,no,cellular,2,feb,173,1,258,2,failure,no
29170,29170,31,services,single,secondary,no,125,no,no,cellular,2,feb,360,1,-1,0,unknown,no
29171,29171,32,management,single,tertiary,no,207,yes,no,cellular,2,feb,56,1,-1,0,unknown,no
29172,29172,32,admin.,married,secondary,no,56,yes,no,cellular,2,feb,275,1,258,1,other,no
29173,29173,37,blue-collar,married,secondary,no,-67,no,no,cellular,2,feb,157,1,-1,0,unknown,no
29174,29174,36,admin.,married,secondary,no,0,yes,no,cellular,2,feb,236,2,252,1,other,no
29175,29175,41,housemaid,married,primary,no,1332,no,no,telephone,2,feb,122,3,-1,0,unknown,no
29176,29176,42,blue-collar,married,primary,no,1455,yes,no,cellular,2,feb,279,2,269,2,other,no
29177,29177,40,services,married,secondary,no,683,yes,no,cellular,2,feb,299,2,-1,0,unknown,no
29178,29178,39,management,single,tertiary,no,-145,yes,no,cellular,2,feb,268,2,196,2,failure,no
29179,29179,52,unemployed,married,primary,no,3175,no,no,cellular,2,feb,165,1,-1,0,unknown,no
29180,29180,45,management,married,tertiary,no,474,yes,yes,cellular,2,feb,190,4,264,4,failure,no
29181,29181,60,retired,married,primary,no,174,yes,yes,cellular,2,feb,157,2,252,1,failure,no
29182,29182,40,management,married,tertiary,no,543,yes,no,cellular,2,feb,349,2,262,275,other,no
29183,29183,36,management,married,tertiary,no,82,no,no,cellular,2,feb,124,1,178,4,success,no
29184,29184,57,admin.,married,secondary,no,11,no,no,cellular,2,feb,261,1,265,3,failure,no
29185,29185,34,technician,married,tertiary,no,-624,no,no,telephone,2,feb,20,8,-1,0,unknown,no
29186,29186,37,management,married,primary,no,1404,yes,no,cellular,2,feb,97,1,-1,0,unknown,no
29187,29187,49,admin.,married,secondary,no,359,yes,no,cellular,2,feb,231,2,271,1,failure,no
29188,29188,37,management,married,tertiary,no,59,yes,yes,telephone,2,feb,319,1,213,1,failure,no
29189,29189,38,entrepreneur,married,tertiary,no,136,yes,yes,cellular,2,feb,113,2,-1,0,unknown,no
29190,29190,41,admin.,married,secondary,no,437,yes,no,cellular,2,feb,138,1,-1,0,unknown,no
29191,29191,46,services,divorced,unknown,no,973,no,no,cellular,2,feb,297,1,-1,0,unknown,no
29192,29192,32,management,married,tertiary,no,55,no,no,cellular,2,feb,124,3,-1,0,unknown,no
29193,29193,38,blue-collar,married,primary,no,489,yes,no,cellular,2,feb,218,1,-1,0,unknown,no
29194,29194,40,services,divorced,secondary,no,687,yes,no,cellular,2,feb,531,1,208,1,success,yes
29195,29195,44,management,married,secondary,no,991,no,no,cellular,2,feb,194,1,-1,0,unknown,no
29196,29196,48,admin.,single,secondary,no,303,yes,yes,cellular,2,feb,142,1,189,4,failure,no
29197,29197,35,management,single,tertiary,no,688,no,no,cellular,2,feb,504,1,-1,0,unknown,no
29198,29198,28,management,single,tertiary,no,224,yes,no,cellular,2,feb,97,3,-1,0,unknown,no
29199,29199,31,technician,single,tertiary,no,1625,no,no,cellular,2,feb,158,1,-1,0,unknown,no
29200,29200,33,management,single,tertiary,no,1021,no,no,cellular,2,feb,734,1,-1,0,unknown,no
29201,29201,43,management,married,secondary,yes,16,no,no,cellular,2,feb,154,2,-1,0,unknown,no
29202,29202,60,retired,married,tertiary,no,2557,yes,no,cellular,2,feb,415,1,-1,0,unknown,yes
29203,29203,31,admin.,single,secondary,no,338,no,no,cellular,2,feb,155,2,-1,0,unknown,no
29204,29204,29,management,single,tertiary,no,29,no,no,cellular,2,feb,144,1,-1,0,unknown,no
29205,29205,27,student,single,secondary,no,1625,no,no,cellular,2,feb,180,5,-1,0,unknown,no
29206,29206,36,blue-collar,married,secondary,no,-42,no,yes,cellular,2,feb,521,2,193,2,other,no
29207,29207,33,management,single,tertiary,no,5437,no,no,cellular,2,feb,78,1,-1,0,unknown,no
29208,29208,33,admin.,married,secondary,no,3519,no,no,cellular,2,feb,161,1,-1,0,unknown,no
29209,29209,45,housemaid,married,tertiary,no,40,yes,no,cellular,2,feb,68,1,-1,0,unknown,no
29210,29210,43,management,married,tertiary,no,0,no,no,cellular,2,feb,319,2,-1,0,unknown,no
29211,29211,34,blue-collar,married,secondary,no,7,yes,yes,cellular,2,feb,171,2,193,2,other,no
29212,29212,43,technician,single,secondary,no,257,yes,no,cellular,2,feb,64,2,-1,0,unknown,no
29213,29213,53,admin.,divorced,secondary,no,372,no,yes,cellular,2,feb,126,2,-1,0,unknown,no
29214,29214,59,management,married,tertiary,no,3401,no,no,cellular,2,feb,111,1,-1,0,unknown,no
29215,29215,46,management,married,tertiary,no,5261,no,no,cellular,2,feb,215,1,-1,0,unknown,no
29216,29216,35,services,divorced,secondary,no,6,no,no,cellular,2,feb,111,1,-1,0,unknown,no
29217,29217,26,student,single,secondary,no,2469,no,no,cellular,2,feb,406,1,-1,0,unknown,no
29218,29218,49,self-employed,married,tertiary,no,147,no,yes,cellular,2,feb,559,1,189,4,failure,no
29219,29219,40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no
29220,29220,53,technician,single,tertiary,no,-167,yes,yes,cellular,2,feb,289,1,-1,0,unknown,no
29221,29221,61,housemaid,single,unknown,no,893,no,no,telephone,2,feb,324,1,-1,0,unknown,no
29222,29222,36,unemployed,married,secondary,no,608,yes,no,cellular,2,feb,114,1,263,3,other,no
29223,29223,32,management,married,tertiary,no,141,no,no,cellular,2,feb,64,2,-1,0,unknown,no
29224,29224,42,management,married,secondary,no,0,yes,yes,cellular,2,feb,854,1,-1,0,unknown,no
29225,29225,31,management,single,tertiary,no,630,no,no,cellular,2,feb,70,2,-1,0,unknown,no
29226,29226,28,student,single,secondary,no,689,no,no,cellular,2,feb,36,1,-1,0,unknown,no
29227,29227,35,services,married,secondary,no,630,yes,no,cellular,2,feb,134,1,271,2,failure,no
29228,29228,28,unemployed,single,tertiary,no,0,no,no,telephone,2,feb,39,1,-1,0,unknown,no
29229,29229,38,management,married,tertiary,no,1308,yes,no,cellular,2,feb,626,1,-1,0,unknown,yes
29230,29230,57,admin.,married,secondary,no,567,yes,no,cellular,2,feb,87,2,265,3,other,no
29231,29231,33,entrepreneur,married,tertiary,no,606,yes,no,cellular,2,feb,194,1,-1,0,unknown,no
29232,29232,58,retired,married,secondary,no,1227,no,no,cellular,2,feb,277,1,-1,0,unknown,no
29233,29233,26,student,single,secondary,no,5569,no,no,cellular,2,feb,236,1,-1,0,unknown,no
29234,29234,41,management,married,secondary,no,0,yes,no,cellular,2,feb,154,2,264,1,other,no
29235,29235,45,management,married,tertiary,no,3857,yes,no,cellular,2,feb,195,1,-1,0,unknown,no
